IDVENTA;ID_USUARIO;FECHAVENTA;TIPOVENTA;IMPORTE;NUMVENTAS;IMPORTES;VP Informe;BONO;SUSCRIPCION;VP Listado
48539206,00;7599147,00;18/2/2019 0:00:00;VP Informe;35000;2;50000,00;1;;;
48543365,00;7599581,00;18/2/2019 0:00:00;VP Informe;35000;2;70000,00;1;;;
48545059,00;7599721,00;18/2/2019 0:00:00;Suscripción;252000;12;15852000,00;;1;1;
48545381,00;7547156,00;18/2/2019 0:00:00;VP Informe;25000;2;45000,00;1;;;
48549589,00;7600086,00;18/2/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
48556235,00;7600504,00;18/2/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
48557319,00;6885654,00;18/2/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
48557439,00;7600699,00;18/2/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
48558991,00;7080856,00;19/2/2019 0:00:00;VP Informe;25000;2;45000,00;1;;;
48561422,00;7601057,00;19/2/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
48565479,00;7564500,00;19/2/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
48565571,00;7601325,00;19/2/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
48567272,00;7601439,00;19/2/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
48568271,00;7601599,00;19/2/2019 0:00:00;VP Informe;35000;2;70000,00;1;;;
48571404,00;7029559,00;19/2/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
48576306,00;7601005,00;19/2/2019 0:00:00;Bono;500000;1;500000,00;;1;;
48576754,00;7602349,00;19/2/2019 0:00:00;VP Informe;35000;2;50000,00;1;;;
48577720,00;7592245,00;19/2/2019 0:00:00;Suscripción;252000;1;252000,00;;;1;
48579154,00;7602571,00;19/2/2019 0:00:00;Bono;150000;1;150000,00;;1;;
48581059,00;7602714,00;19/2/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
48594055,00;7603897,00;20/2/2019 0:00:00;VP Informe;15000;2;80000,00;1;;;
48595843,00;6911085,00;20/2/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
48599933,00;7600529,00;20/2/2019 0:00:00;Bono;150000;16;2110000,00;1;1;;
48600121,00;7387160,00;20/2/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
48604638,00;7604600,00;20/2/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
48614020,00;7386686,00;21/2/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
48620376,00;7593559,00;21/2/2019 0:00:00;VP Informe;15000;2;55000,00;1;;;
48623106,00;7503548,00;21/2/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
48628609,00;7606667,00;21/2/2019 0:00:00;VP Listado;248500;1;248500,00;;;;1
48638888,00;7607561,00;21/2/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
48645175,00;7393006,00;22/2/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
48648590,00;7540512,00;22/2/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
48654465,00;7552187,00;22/2/2019 0:00:00;Suscripción;414000;3;1242000,00;;;1;
48658760,00;7608964,00;22/2/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
48659549,00;7609280,00;27/2/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
48661711,00;7609685,00;22/2/2019 0:00:00;VP Informe;70000;1;70000,00;1;;;
48668027,00;7610460,00;23/2/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
48672345,00;7597945,00;24/2/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
48673959,00;7611405,00;24/2/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
48677458,00;7351931,00;25/2/2019 0:00:00;VP Informe;45500;1;45500,00;1;;;
48681872,00;7612308,00;25/2/2019 0:00:00;VP Informe;65000;2;90000,00;1;;;
48687187,00;7612130,00;25/2/2019 0:00:00;Bono;150000;1;150000,00;;1;;
48695641,00;7613346,00;25/2/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
48698099,00;7613591,00;25/2/2019 0:00:00;VP Informe;25000;3;56000,00;1;;;
48698292,00;7613694,00;25/2/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
48720124,00;7615676,00;26/2/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
48731296,00;7534103,00;27/2/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
48734803,00;6942530,00;27/2/2019 0:00:00;VP Listado;913900;1;913900,00;;;;1
48736182,00;7616889,00;27/2/2019 0:00:00;VP Informe;25000;2;90000,00;1;;;
48747642,00;7613160,00;27/2/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
48752625,00;7618702,00;27/2/2019 0:00:00;VP Informe;35000;3;125000,00;1;;;
48755906,00;7618946,00;28/2/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
48756642,00;7619006,00;28/2/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
48792089,00;6917597,00;1/3/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
48800270,00;7622550,00;1/3/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
48804482,00;7623052,00;2/3/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
48805756,00;7623300,00;2/3/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
48808692,00;7623897,00;3/3/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
